name,url,year_drafted,pick,year_1_av,year_2_av,year_3_av,year_4_av,year_5_av
Shaka Toney,https://www.pro-football-reference.com/players/T/ToneSh00.htm,2021,246,1,1,NaN,NaN,NaN
Michal Menet,https://www.pro-football-reference.com/players/M/MeneMi00.htm,2021,247,NaN,NaN,NaN,NaN,NaN
Will Fries,https://www.pro-football-reference.com/players/F/FrieWi00.htm,2021,248,0,3,7,NaN,NaN
Ben Skowronek,https://www.pro-football-reference.com/players/S/SkowBe00.htm,2021,249,1,4,1,NaN,NaN
Khyiris Tonga,https://www.pro-football-reference.com/players/T/TongKh00.htm,2021,250,2,1,2,NaN,NaN
Chris Wilcox,https://www.pro-football-reference.com/players/W/WilcCh00.htm,2021,251,NaN,NaN,NaN,NaN,NaN
Chris Garrett,https://www.pro-football-reference.com/players/G/GarrCh00.htm,2021,252,0,NaN,NaN,NaN,NaN
Marquiss Spencer,https://www.pro-football-reference.com/players/S/SpenMa00.htm,2021,253,0,NaN,NaN,NaN,NaN
Pressley Harvin III,https://www.pro-football-reference.com/players/H/HarvPr00.htm,2021,254,1,2,1,NaN,NaN
Kawaan Baker,https://www.pro-football-reference.com/players/B/BakeKa00.htm,2021,255,0,NaN,NaN,NaN,NaN
Kylin Hill,https://www.pro-football-reference.com/players/H/HillKy00.htm,2021,256,0,0,NaN,NaN,NaN
Jermar Jefferson,https://www.pro-football-reference.com/players/J/JeffJe00.htm,2021,257,1,NaN,NaN,NaN,NaN
Dax Milne,https://www.pro-football-reference.com/players/M/MilnDa00.htm,2021,258,1,0,NaN,NaN,NaN
Grant Stuard,https://www.pro-football-reference.com/players/S/StuaGr00.htm,2021,259,1,1,1,NaN,NaN
